Dataset,PMID,Title,Metric,Embedding_model,Value
Clinical,27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",conclusion_to_background_plus_aim_alignment,MPNet,0.6383384466171265
Clinical,27477110,"Treatment of periodontal intrabony defects using autologous platelet-rich fibrin and titanium platelet-rich fibrin: a randomized, clinical, comparative study.",conclusion_to_background_plus_aim_alignment,MPNet,0.3111397325992584
Clinical,26811350,Periodontal disease and risk of all cancers among male never smokers: an updated analysis of the Health Professionals Follow-up Study.,conclusion_to_background_plus_aim_alignment,MPNet,0.7522240281105042
Clinical,33687555,Changes in clinical parameters following adjunctive local sodium hypochlorite gel in minimally invasive nonsurgical therapy (MINST) of periodontal pockets: a 6-month randomized controlled clinical trial.,conclusion_to_background_plus_aim_alignment,MPNet,0.6481487154960632
Clinical,25762359,Microbiologic Observations After Four Treatment Strategies Among Patients With Periodontitis Maintaining a High Standard of Oral Hygiene: Secondary Analysis of a Randomized Controlled Clinical Trial.,conclusion_to_background_plus_aim_alignment,MPNet,0.4091929197311401
Clinical,28667678,"Effects of photodynamic therapy in periodontal treatment: A randomized, controlled clinical trial.",conclusion_to_background_plus_aim_alignment,MPNet,0.6154102087020874
Clinical,23969907,Treatment of intrabony defects with anorganic bone matrix/p-15 or guided tissue regeneration in patients with aggressive periodontitis.,conclusion_to_background_plus_aim_alignment,MPNet,0.7784943580627441
Clinical,37814261,Repurposing Metformin for periodontal disease management as a form of oral-systemic preventive medicine.,conclusion_to_background_plus_aim_alignment,MPNet,0.4848745465278625
Clinical,25646170,Effect of a single session of antimicrobial photodynamic therapy using indocyanine green in the treatment of chronic periodontitis: a randomized controlled pilot trial.,conclusion_to_background_plus_aim_alignment,MPNet,0.5292234420776367
Clinical,31589587,Antimicrobial Photodynamic Therapy Using a Chloro-Aluminum Phthalocyanine Adjuvant to Nonsurgical Periodontal Treatment Does Not Improve Clinical Parameters in Patients with Chronic Periodontitis.,conclusion_to_background_plus_aim_alignment,MPNet,0.4510287344455719
Clinical,39396137,Evaluation of a new mouthwash formulated with Chlorhexidine and Cymenol after a scaling and root planing treatment in grade I and II periodontal patients.,conclusion_to_background_plus_aim_alignment,MPNet,0.6190720796585083
Clinical,32660549,A decision support system based on support vector machine for diagnosis of periodontal disease.,conclusion_to_background_plus_aim_alignment,MPNet,0.5768434405326843
Clinical,40875065,Efficacy of maxillary occlusal splints on mobile posterior teeth in patients with stage III or IV periodontitis during steps 1 and 2 of periodontal therapy: a randomized parallel-controlled clinical trial.,conclusion_to_background_plus_aim_alignment,MPNet,0.684472918510437
Clinical,26733449,"The relationship between recurrent aphthous stomatitis, and periodontal disease and Helicobacter Pylori infection.",conclusion_to_background_plus_aim_alignment,MPNet,0.7839060425758362
Clinical,25972081,Platelet rich fibrin combined with decalcified freeze-dried bone allograft for the treatment of human intrabony periodontal defects: a randomized split mouth clinical trail.,conclusion_to_background_plus_aim_alignment,MPNet,0.6369165182113647
Clinical,40604898,Frequency of periodontal disease in head and neck cancer patients after radiation therapy: a cross-sectional study.,conclusion_to_background_plus_aim_alignment,MPNet,0.8322166204452515
Clinical,38812644,The role of probiotics for preventing dysbiosis in periodontal disease: a randomized controlled trial.,conclusion_to_background_plus_aim_alignment,MPNet,0.3817637860774994
Clinical,36876718,Effect of antibiotics as an adjuvant to subgingival instrumentation on systemic inflammation in patients with periodontitis: a randomized clinical trial.,conclusion_to_background_plus_aim_alignment,MPNet,0.6072049736976624
Clinical,29723659,Impact of green tea intake on clinical improvement in chronic periodontitis: A randomized clinical trial.,conclusion_to_background_plus_aim_alignment,MPNet,0.6693214178085327
Clinical,31543299,Clinical outcomes of adjunctive indocyanine green-diode lasers therapy for treating refractory periodontitis: A randomized controlled trial with in vitro assessment.,conclusion_to_background_plus_aim_alignment,MPNet,0.6356121897697449
Clinical,30834725,"Clinical effect of Lactobacillus on the treatment of severe periodontitis and halitosis: A double-blinded, placebo-controlled, randomized clinical trial.",conclusion_to_background_plus_aim_alignment,MPNet,0.5671528577804565
Clinical,40317015,"Evaluation of annexin A1, carbonic anhydrase 1, and elongation factor 1-gamma levels in periodontal diseases.",conclusion_to_background_plus_aim_alignment,MPNet,0.5954933166503906
Clinical,20490384,Impact of periodontal disease on quality of life.,conclusion_to_background_plus_aim_alignment,MPNet,0.5623552799224854
Clinical,30182639,Propolis as an adjuvant to non-surgical periodontal treatment: a clinical study with salivary anti-oxidant capacity assessment.,conclusion_to_background_plus_aim_alignment,MPNet,0.5306328535079956
Clinical,27384040,Efficacy of antimicrobial photodynamic therapy as an adjuvant in periodontal treatment in Down syndrome patients.,conclusion_to_background_plus_aim_alignment,MPNet,0.6258418560028076
Clinical,28678950,Effect of 1% sodium alendronate in the non-surgical treatment of periodontal intraosseous defects: a 6-month clinical trial.,conclusion_to_background_plus_aim_alignment,MPNet,0.7154827117919922
Clinical,35645071,Immediate effects of diode laser (970+/-15 nm) on microbial load in patients with chronic periodontitis: A split-mouth study.,conclusion_to_background_plus_aim_alignment,MPNet,0.7039859890937805
Clinical,36841278,Effect of non-surgical periodontal therapy with adjunct photodynamic therapy on periodontal and glycemic statuses in prediabetic patients with periodontal disease.,conclusion_to_background_plus_aim_alignment,MPNet,0.6519359350204468
Clinical,37170229,Research efficacy of gaseous ozone therapy as an adjuvant to periodontal treatment on oxidative stress mediators in patients with type 2 diabetes: a randomized clinical trial.,conclusion_to_background_plus_aim_alignment,MPNet,0.9659937620162964
Clinical,25084111,Arterial stiffness and pulse wave reflection are increased in patients suffering from severe periodontitis.,conclusion_to_background_plus_aim_alignment,MPNet,0.8601662516593933
Clinical,22694045,Clinical effects of Nd:YAG laser applications during nonsurgical periodontal treatment in smoking and nonsmoking patients with chronic periodontitis.,conclusion_to_background_plus_aim_alignment,MPNet,0.7408267259597778
Clinical,20843236,Efficacy and safety of adjunctive local moxifloxacin delivery in the treatment of periodontitis.,conclusion_to_background_plus_aim_alignment,MPNet,0.5578493475914001
Clinical,37066949,The effect of motivational interviewing based on the transtheoretical model on oral cleaning behavior of patients with periodontitis who have undergone implant restoration.,conclusion_to_background_plus_aim_alignment,MPNet,0.6902790069580078
Clinical,26932733,Influence of a triclosan toothpaste on periodontopathic bacteria and periodontitis progression in cardiovascular patients: a randomized controlled trial.,conclusion_to_background_plus_aim_alignment,MPNet,0.6462445855140686
Clinical,27108476,"Systemic Inflammatory Biomarkers and Their Association With Periodontal and Diabetes-Related Factors in the Diabetes and Periodontal Therapy Trial, A Randomized Controlled Trial.",conclusion_to_background_plus_aim_alignment,MPNet,0.6496108770370483
Clinical,26291297,Microbiologic Findings in Relation to Risk Assessment for Periodontal Disease: A Cross-Sectional Study.,conclusion_to_background_plus_aim_alignment,MPNet,0.8579018115997314
Clinical,23866479,The relationship between periodontal disease severity and state-trait anxiety level.,conclusion_to_background_plus_aim_alignment,MPNet,0.5763015747070312
Clinical,21698987,Clinical effectiveness of a desensitizing system on dentin hypersensitivity in periodontitis patients.,conclusion_to_background_plus_aim_alignment,MPNet,
Clinical,34409624,Levels of myeloid-related proteins in saliva for screening and monitoring of periodontal disease.,conclusion_to_background_plus_aim_alignment,MPNet,0.8181235194206238
Clinical,30338757,Nos3 Gene Rs1799983 and Rs2070744 Polymorphisms in Patients with Periodontal Disease.,conclusion_to_background_plus_aim_alignment,MPNet,0.7772587537765503
Clinical,33011399,Effectiveness of single versus multiple sessions of photodynamic therapy as adjunct to scaling and root planing on periodontopathogenic bacteria in patients with periodontitis.,conclusion_to_background_plus_aim_alignment,MPNet,0.4818011522293091
Clinical,27127325,Azithromycin buccal patch in treatment of chronic periodontitis.,conclusion_to_background_plus_aim_alignment,MPNet,0.4898087680339813
Review,32316357,Does Diabetes Induce the Vascular Endothelial Growth Factor (VEGF) Expression in Periodontal Tissues? A Systematic Review.,conclusion_plus_future_to_background_plus_aim_alignment,MiniLM,0.6217482686042786
Review,39948158,The impact of e-cigarette use on periodontal health: a systematic review and meta-analysis.,conclusion_plus_future_to_background_plus_aim_alignment,MiniLM,0.534804105758667
Review,40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,conclusion_plus_future_to_background_plus_aim_alignment,MiniLM,0.5879712700843811
Review,39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,conclusion_plus_future_to_background_plus_aim_alignment,MiniLM,0.5810703039169312
Review,27454460,Root coverage procedures improve patient aesthetics. A systematic review and Bayesian network meta-analysis.,conclusion_plus_future_to_background_plus_aim_alignment,MiniLM,0.5181844234466553
Review,26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,conclusion_plus_future_to_background_plus_aim_alignment,MiniLM,0.5135166049003601
Review,34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,conclusion_plus_future_to_background_plus_aim_alignment,MiniLM,0.6295172572135925
Review,31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,conclusion_plus_future_to_background_plus_aim_alignment,MiniLM,0.7265780568122864
Review,33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,conclusion_plus_future_to_background_plus_aim_alignment,MiniLM,0.7083697319030762
Review,41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,conclusion_plus_future_to_background_plus_aim_alignment,MiniLM,0.8103243112564087
